Vector(row=43, col=79, direction='up')
Vector(row=21, col=14, direction='right')
Vector(row=21, col=15, direction='right')
Vector(row=21, col=15, direction='down')
Vector(row=22, col=15, direction='down')
Vector(row=23, col=15, direction='down')
Vector(row=24, col=15, direction='down')
Vector(row=25, col=15, direction='down')
Vector(row=26, col=15, direction='down')
Vector(row=27, col=15, direction='down')
Vector(row=28, col=15, direction='down')
Vector(row=29, col=15, direction='down')
Vector(row=30, col=15, direction='down')
Vector(row=31, col=15, direction='down')
Vector(row=32, col=15, direction='down')
Vector(row=33, col=15, direction='down')
Vector(row=34, col=15, direction='down')
Vector(row=35, col=15, direction='down')
Vector(row=36, col=15, direction='down')
Vector(row=37, col=15, direction='down')
Vector(row=38, col=15, direction='down')
Vector(row=38, col=15, direction='left')
Vector(row=38, col=14, direction='left')
Vector(row=38, col=13, direction='left')
Vector(row=38, col=12, direction='left')
Vector(row=38, col=11, direction='left')
Vector(row=38, col=10, direction='left')
Vector(row=38, col=9, direction='left')
Vector(row=38, col=8, direction='left')
Vector(row=38, col=8, direction='up')
Vector(row=37, col=8, direction='up')
Vector(row=36, col=8, direction='up')
Vector(row=35, col=8, direction='up')
Vector(row=34, col=8, direction='up')
Vector(row=33, col=8, direction='up')
Vector(row=32, col=8, direction='up')
Vector(row=31, col=8, direction='up')
Vector(row=31, col=8, direction='right')
Vector(row=31, col=9, direction='right')
Vector(row=31, col=10, direction='right')
Vector(row=31, col=11, direction='right')
Vector(row=31, col=12, direction='right')
Vector(row=31, col=13, direction='right')
Vector(row=31, col=14, direction='right')
Vector(row=31, col=15, direction='right')
Vector(row=31, col=16, direction='right')
Vector(row=31, col=17, direction='right')
Vector(row=31, col=18, direction='right')
Vector(row=31, col=19, direction='right')
Vector(row=31, col=20, direction='right')
Vector(row=31, col=20, direction='down')
Vector(row=32, col=20, direction='down')
Vector(row=33, col=20, direction='down')
Vector(row=34, col=20, direction='down')
Vector(row=35, col=20, direction='down')
Vector(row=36, col=20, direction='down')
Vector(row=37, col=20, direction='down')
Vector(row=38, col=20, direction='down')
Vector(row=39, col=20, direction='down')
Vector(row=40, col=20, direction='down')
Vector(row=41, col=20, direction='down')
Vector(row=42, col=20, direction='down')
Vector(row=43, col=20, direction='down')
Vector(row=44, col=20, direction='down')
Vector(row=45, col=20, direction='down')
Vector(row=46, col=20, direction='down')
Vector(row=47, col=20, direction='down')
Vector(row=48, col=20, direction='down')
Vector(row=49, col=20, direction='down')
Vector(row=50, col=20, direction='down')
Vector(row=51, col=20, direction='down')
Vector(row=52, col=20, direction='down')
Vector(row=53, col=20, direction='down')
Vector(row=54, col=20, direction='down')
Vector(row=55, col=20, direction='down')
Vector(row=56, col=20, direction='down')
Vector(row=56, col=20, direction='left')
Vector(row=56, col=19, direction='left')
Vector(row=56, col=18, direction='left')
Vector(row=56, col=17, direction='left')
Vector(row=56, col=16, direction='left')
Vector(row=56, col=15, direction='left')
Vector(row=56, col=14, direction='left')
Vector(row=56, col=13, direction='left')
Vector(row=56, col=12, direction='left')
Vector(row=56, col=11, direction='left')
Vector(row=56, col=10, direction='left')
Vector(row=56, col=9, direction='left')
Vector(row=56, col=8, direction='left')
Vector(row=56, col=7, direction='left')
Vector(row=56, col=6, direction='left')
Vector(row=56, col=6, direction='up')
Vector(row=55, col=6, direction='up')
Vector(row=54, col=6, direction='up')
Vector(row=53, col=6, direction='up')
Vector(row=52, col=6, direction='up')
Vector(row=51, col=6, direction='up')
Vector(row=50, col=6, direction='up')
Vector(row=49, col=6, direction='up')
Vector(row=48, col=6, direction='up')
Vector(row=47, col=6, direction='up')
Vector(row=46, col=6, direction='up')
Vector(row=45, col=6, direction='up')
Vector(row=44, col=6, direction='up')
Vector(row=43, col=6, direction='up')
Vector(row=42, col=6, direction='up')
Vector(row=41, col=6, direction='up')
Vector(row=40, col=6, direction='up')
Vector(row=39, col=6, direction='up')
Vector(row=38, col=6, direction='up')
Vector(row=37, col=6, direction='up')
Vector(row=36, col=6, direction='up')
Vector(row=35, col=6, direction='up')
Vector(row=34, col=6, direction='up')
Vector(row=33, col=6, direction='up')
Vector(row=32, col=6, direction='up')
Vector(row=31, col=6, direction='up')
Vector(row=30, col=6, direction='up')
Vector(row=29, col=6, direction='up')
Vector(row=28, col=6, direction='up')
Vector(row=27, col=6, direction='up')
Vector(row=26, col=6, direction='up')
Vector(row=25, col=6, direction='up')
Vector(row=24, col=6, direction='up')
Vector(row=23, col=6, direction='up')
Vector(row=22, col=6, direction='up')
Vector(row=21, col=6, direction='up')
Vector(row=20, col=6, direction='up')
Vector(row=19, col=6, direction='up')
Vector(row=18, col=6, direction='up')
Vector(row=17, col=6, direction='up')
Vector(row=16, col=6, direction='up')
Vector(row=15, col=6, direction='up')
Vector(row=14, col=6, direction='up')
Vector(row=13, col=6, direction='up')
Vector(row=12, col=6, direction='up')
Vector(row=11, col=6, direction='up')
Vector(row=10, col=6, direction='up')
Vector(row=10, col=6, direction='right')
Vector(row=10, col=7, direction='right')
Vector(row=10, col=8, direction='right')
Vector(row=10, col=9, direction='right')
Vector(row=10, col=10, direction='right')
Vector(row=10, col=11, direction='right')
Vector(row=10, col=12, direction='right')
Vector(row=10, col=13, direction='right')
Vector(row=10, col=14, direction='right')
Vector(row=10, col=15, direction='right')
Vector(row=10, col=16, direction='right')
Vector(row=10, col=17, direction='right')
Vector(row=10, col=18, direction='right')
Vector(row=10, col=19, direction='right')
Vector(row=10, col=20, direction='right')
Vector(row=10, col=21, direction='right')
Vector(row=10, col=22, direction='right')
Vector(row=10, col=23, direction='right')
Vector(row=10, col=24, direction='right')
Vector(row=10, col=25, direction='right')
Vector(row=10, col=26, direction='right')
Vector(row=10, col=27, direction='right')
Vector(row=10, col=27, direction='down')
Vector(row=11, col=27, direction='down')
Vector(row=12, col=27, direction='down')
Vector(row=13, col=27, direction='down')
Vector(row=14, col=27, direction='down')
Vector(row=15, col=27, direction='down')
Vector(row=16, col=27, direction='down')
Vector(row=17, col=27, direction='down')
Vector(row=18, col=27, direction='down')
Vector(row=19, col=27, direction='down')
Vector(row=20, col=27, direction='down')
Vector(row=21, col=27, direction='down')
Vector(row=22, col=27, direction='down')
Vector(row=23, col=27, direction='down')
Vector(row=24, col=27, direction='down')
Vector(row=25, col=27, direction='down')
Vector(row=26, col=27, direction='down')
Vector(row=27, col=27, direction='down')
Vector(row=28, col=27, direction='down')
Vector(row=29, col=27, direction='down')
Vector(row=30, col=27, direction='down')
Vector(row=30, col=27, direction='left')
Vector(row=30, col=26, direction='left')
Vector(row=30, col=25, direction='left')
Vector(row=30, col=24, direction='left')
Vector(row=30, col=23, direction='left')
Vector(row=30, col=22, direction='left')
Vector(row=30, col=21, direction='left')
Vector(row=30, col=20, direction='left')
Vector(row=30, col=19, direction='left')
Vector(row=30, col=18, direction='left')
Vector(row=30, col=17, direction='left')
Vector(row=30, col=16, direction='left')
Vector(row=30, col=15, direction='left')
Vector(row=30, col=14, direction='left')
Vector(row=30, col=13, direction='left')
Vector(row=30, col=12, direction='left')
Vector(row=30, col=11, direction='left')
Vector(row=30, col=10, direction='left')
Vector(row=30, col=10, direction='up')
Vector(row=29, col=10, direction='up')
Vector(row=28, col=10, direction='up')
Vector(row=27, col=10, direction='up')
Vector(row=26, col=10, direction='up')
Vector(row=25, col=10, direction='up')
Vector(row=24, col=10, direction='up')
Vector(row=23, col=10, direction='up')
Vector(row=22, col=10, direction='up')
Vector(row=21, col=10, direction='up')
Vector(row=20, col=10, direction='up')
Vector(row=19, col=10, direction='up')
Vector(row=18, col=10, direction='up')
Vector(row=17, col=10, direction='up')
Vector(row=16, col=10, direction='up')
Vector(row=15, col=10, direction='up')
Vector(row=14, col=10, direction='up')
Vector(row=13, col=10, direction='up')
Vector(row=12, col=10, direction='up')
Vector(row=11, col=10, direction='up')
Vector(row=10, col=10, direction='up')
Vector(row=9, col=10, direction='up')
Vector(row=8, col=10, direction='up')
Vector(row=7, col=10, direction='up')
Vector(row=6, col=10, direction='up')
Vector(row=5, col=10, direction='up')
Vector(row=4, col=10, direction='up')
Vector(row=3, col=10, direction='up')
Vector(row=2, col=10, direction='up')
Vector(row=1, col=10, direction='up')
Vector(row=1, col=10, direction='right')
Vector(row=1, col=11, direction='right')
Vector(row=1, col=12, direction='right')
Vector(row=1, col=13, direction='right')
Vector(row=1, col=14, direction='right')
Vector(row=1, col=15, direction='right')
Vector(row=1, col=16, direction='right')
Vector(row=1, col=17, direction='right')
Vector(row=1, col=18, direction='right')
Vector(row=1, col=19, direction='right')
Vector(row=1, col=20, direction='right')
Vector(row=1, col=21, direction='right')
Vector(row=1, col=22, direction='right')
Vector(row=1, col=23, direction='right')
Vector(row=1, col=24, direction='right')
Vector(row=1, col=25, direction='right')
Vector(row=1, col=26, direction='right')
Vector(row=1, col=27, direction='right')
Vector(row=1, col=28, direction='right')
Vector(row=1, col=29, direction='right')
Vector(row=1, col=30, direction='right')
Vector(row=1, col=31, direction='right')
Vector(row=1, col=32, direction='right')
Vector(row=1, col=33, direction='right')
Vector(row=1, col=34, direction='right')
Vector(row=1, col=35, direction='right')
Vector(row=1, col=36, direction='right')
Vector(row=1, col=37, direction='right')
Vector(row=1, col=38, direction='right')
Vector(row=1, col=39, direction='right')
Vector(row=1, col=39, direction='down')
Vector(row=2, col=39, direction='down')
Vector(row=3, col=39, direction='down')
Vector(row=4, col=39, direction='down')
Vector(row=5, col=39, direction='down')
Vector(row=6, col=39, direction='down')
Vector(row=7, col=39, direction='down')
Vector(row=8, col=39, direction='down')
Vector(row=9, col=39, direction='down')
Vector(row=9, col=39, direction='left')
Vector(row=9, col=38, direction='left')
Vector(row=9, col=37, direction='left')
Vector(row=9, col=36, direction='left')
Vector(row=9, col=35, direction='left')
Vector(row=9, col=34, direction='left')
Vector(row=9, col=33, direction='left')
Vector(row=9, col=32, direction='left')
Vector(row=9, col=31, direction='left')
Vector(row=9, col=30, direction='left')
Vector(row=9, col=29, direction='left')
Vector(row=9, col=28, direction='left')
Vector(row=9, col=27, direction='left')
Vector(row=9, col=26, direction='left')
Vector(row=9, col=25, direction='left')
Vector(row=9, col=24, direction='left')
Vector(row=9, col=23, direction='left')
Vector(row=9, col=22, direction='left')
Vector(row=9, col=21, direction='left')
Vector(row=9, col=20, direction='left')
Vector(row=9, col=19, direction='left')
Vector(row=9, col=18, direction='left')
Vector(row=9, col=17, direction='left')
Vector(row=9, col=16, direction='left')
Vector(row=9, col=15, direction='left')
Vector(row=9, col=14, direction='left')
Vector(row=9, col=14, direction='up')
Vector(row=8, col=14, direction='up')
Vector(row=7, col=14, direction='up')
Vector(row=6, col=14, direction='up')
Vector(row=5, col=14, direction='up')
Vector(row=4, col=14, direction='up')
Vector(row=3, col=14, direction='up')
Vector(row=2, col=14, direction='up')
Vector(row=1, col=14, direction='up')
Vector(row=0, col=14, direction='up')
